"indiv","sex","ars","f","smlh","pack","migrant","littersize","littersync","index","rain","rainsd","age","packsize","fhresid"
"BM307","M",0,0,0.98381855572185,"1B",FALSE,13,TRUE,0,56.9333333333333,37.5625861568114,1,24.8333333333333,-0.0604494606753852
"BF309","F",4,0.0625,1.04920962005014,"1B",FALSE,13,TRUE,0.714285714285714,56.9333333333333,37.5625861568114,1,24.8333333333333,0.0567451469787619
"BM311","M",0,0.0625,1.03066705837527,"1B",FALSE,13,TRUE,0.7,56.9333333333333,37.5625861568114,1,24.8333333333333,0.0382025853038975
"BM311","M",0,0.0625,1.03066705837527,"1B",FALSE,13,TRUE,0.7,61.3666666666667,32.8980334679842,2,24.4615384615385,0.0382025853038975
"FM132","M",0,0,0.985210270007381,"4B",FALSE,7,TRUE,0.583333333333333,56.425,37.344760494126,1,12.75,-0.0590577463898546
"FM132","M",0,0,0.985210270007381,"4B",FALSE,7,TRUE,0.583333333333333,68.1916666666667,36.9015510473065,2,15.5833333333333,-0.0590577463898546
"FM132","M",3,0,0.985210270007381,"4B",FALSE,7,TRUE,0.583333333333333,67.0083333333333,18.0022452303409,3,12,-0.0590577463898546
"FF133","F",0,0,1.0174360289128,"4B",FALSE,7,TRUE,0.555555555555556,56.425,37.344760494126,1,12.75,-0.0268319874844379
"FF133","F",0,0,1.0174360289128,"4B",FALSE,7,TRUE,0.555555555555556,68.1916666666667,36.9015510473065,2,15.5833333333333,-0.0268319874844379
"FF133","F",2,0,1.0174360289128,"4B",FALSE,7,TRUE,0.555555555555556,67.0083333333333,18.0022452303409,3,12,-0.0268319874844379
"FF133","F",4,0,1.0174360289128,"4B",FALSE,7,TRUE,0.555555555555556,55.3583333333333,49.4086937203516,4,9.41666666666667,-0.0268319874844379
"FF135","F",0,0,0.890121550415007,"4B",FALSE,7,TRUE,0.714285714285714,56.425,37.344760494126,1,12.75,-0.154146465982228
"FF138","F",0,0,0.98381855572185,"4B",FALSE,7,TRUE,0.6,56.425,37.344760494126,1,12.75,-0.0604494606753852
"FF138","F",2,0,0.98381855572185,"4B",FALSE,7,TRUE,0.6,68.1916666666667,36.9015510473065,2,15.5833333333333,-0.0604494606753852
"DM090","M",1,0,0.911108734629186,"11",FALSE,10,TRUE,0.714285714285714,55.3166666666667,35.9780446518387,1,14.6666666666667,-0.13315928176805
"DM090","M",3,0,0.911108734629186,"11",FALSE,10,TRUE,0.714285714285714,68.8,26.7497833466163,2,27.5833333333333,-0.13315928176805
"VM050","M",0,0,0.98381855572185,"15",FALSE,9,TRUE,NA,58.2666666666667,36.1406427807539,1,14.3333333333333,-0.0604494606753852
"VM050","M",0,0,0.98381855572185,"15",FALSE,9,TRUE,NA,67.4083333333333,25.4857342745927,2,12.3333333333333,-0.0604494606753852
"VM054","M",0,0,0.936970053068429,"15",FALSE,9,TRUE,0.727272727272727,58.2666666666667,36.1406427807539,1,14.3333333333333,-0.107297963328807
"VM054","M",0,0,0.936970053068429,"15",FALSE,9,TRUE,0.727272727272727,67.4083333333333,25.4857342745927,2,12.3333333333333,-0.107297963328807
"VF056","F",0,0,0.959061825925458,"15",FALSE,9,TRUE,0.8,58.2666666666667,36.1406427807539,1,14.3333333333333,-0.0852061904717771
"HF125","F",1,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,58.2416666666667,36.1244177891639,1,13.9166666666667,0.113275182216196
"HF125","F",0,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,67.4083333333333,25.4857342745927,2,16,0.113275182216196
"HF125","F",0,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,73.275,34.4273444438363,3,13.5833333333333,0.113275182216196
"HF125","F",0,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,52.7333333333333,41.3639793525573,4,13.5833333333333,0.113275182216196
"HF125","F",3,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,60.65,45.8286829596726,5,14.8461538461539,0.113275182216196
"HF125","F",2,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,64.4333333333333,43.6976249267901,6,13.5,0.113275182216196
"HF125","F",3,0.015625,1.14459231278197,"1H",FALSE,6,TRUE,0.833333333333333,63.7833333333333,42.7679113638279,7,18.5,0.113275182216196
"HM131","M",0,0.0625,0.937083048167449,"1H",FALSE,4,TRUE,NA,61.225,40.2492715913762,1,14.1666666666667,-0.0553814249039256
"VF059","F",0,0.015625,1.15320345341831,"15",FALSE,8,TRUE,0.666666666666667,60.2416666666667,39.5077313108882,1,14.0833333333333,0.121886322852544
"VF060","F",0,0,1.03605251843485,"15",FALSE,8,TRUE,0.857142857142857,60.2416666666667,39.5077313108882,1,14.0833333333333,-0.00821549796238194
"DM101","M",0,0,1.1964509673261,"11",FALSE,14,TRUE,0.916666666666667,58.9083333333333,37.5433436379227,1,19.8333333333333,0.152182950928868
"DF102","F",0,0.25,0.650633148980345,"11",FALSE,14,TRUE,1,58.9083333333333,37.5433436379227,1,19.8333333333333,-0.186420694113446
"DF110","F",1,0.125,1.34648232907279,"11",FALSE,14,TRUE,0.818181818181818,58.9083333333333,37.5433436379227,1,19.8333333333333,0.40582139932728
"DF111","F",0,0.125,0.633360598419279,"11",FALSE,14,TRUE,0.923076923076923,58.9083333333333,37.5433436379227,1,19.8333333333333,-0.307300331326234
"BF348","F",1,0.125,0.973549029079922,"1B",FALSE,13,TRUE,0.6,60.075,33.4587432519513,1,23.6666666666666,0.0328880993344087
"BF348","F",3,0.125,0.973549029079922,"1B",FALSE,13,TRUE,0.6,68.325,20.7016523275537,2,27.6666666666666,0.0328880993344087
"BF338","F",0,0.0625,0.812821307139574,"1B",FALSE,13,TRUE,0,60.075,33.4587432519513,1,23.6666666666666,-0.1796431659318
"BF338","F",1,0.0625,0.812821307139574,"1B",FALSE,13,TRUE,0,68.325,20.7016523275537,2,27.6666666666666,-0.1796431659318
"BF341","F",2,0.03125,1.33222427757833,"1B",FALSE,13,TRUE,0.8,60.075,33.4587432519513,1,23.6666666666666,0.313858032844027
"HF132","F",0,0.0625,0.851855400444932,"1H",FALSE,12,TRUE,0.833333333333333,59.8833333333333,33.4214093966817,1,15.1666666666667,-0.140609072626443
"HF138","F",0,0.0625,1.07680587059349,"1H",FALSE,12,TRUE,0.5625,59.8833333333333,33.4214093966817,1,15.1666666666667,0.0843413975221186
"DF117","F",0,0.0625,0.98381855572185,"11",FALSE,7,TRUE,1,66.025,27.672044475509,1,25.9166666666666,-0.0086459173495241
"DM118","M",0,0.125,1.061059937331,"11",FALSE,7,TRUE,0.6,66.025,27.672044475509,1,25.9166666666666,0.120399007585491
"FF144","F",0,0,0.749576042454743,"4B",FALSE,2,TRUE,NA,68.175,26.6355239551175,1,15.75,-0.294691973942492
"FF144","F",0,0,0.749576042454743,"4B",FALSE,2,TRUE,NA,64.8,17.9923721211366,2,11.5,-0.294691973942492
"FF144","F",0,0,0.749576042454743,"4B",FALSE,2,TRUE,NA,56.9916666666667,50.501493377259,3,9.5,-0.294691973942492
"FF144","F",0,0,0.749576042454743,"4B",TRUE,2,TRUE,NA,60.475,53.8588918125199,4,11.9166666666667,-0.294691973942492
"FF144","F",0,0,0.749576042454743,"4B",TRUE,2,TRUE,NA,68.85,41.8927743823985,5,8,-0.294691973942492
"FF145","F",0,0.125,0.702727539801322,"4B",FALSE,2,TRUE,1,68.175,26.6355239551175,1,15.75,-0.237933389944191
"FF145","F",1,0.125,0.702727539801322,"4B",FALSE,2,TRUE,1,64.8,17.9923721211366,2,11.5,-0.237933389944191
"FF145","F",5,0.125,0.702727539801322,"4B",FALSE,2,TRUE,1,56.9916666666667,50.501493377259,3,9.5,-0.237933389944191
"GM049","M",0,0.015625,1.3117580742958,"7A",FALSE,6,TRUE,NA,67.75,26.6792224229064,1,10.6666666666667,0.28044094373003
"GM049","M",0,0.015625,1.3117580742958,"7A",FALSE,6,TRUE,NA,67.0583333333333,18.5480436769602,2,10.5833333333333,0.28044094373003
"GM049","M",4,0.015625,1.3117580742958,"7A",FALSE,6,TRUE,NA,59.5916666666667,51.9747221486007,4,18.4166666666666,0.28044094373003
"GM049","M",2,0.015625,1.3117580742958,"7A",FALSE,6,TRUE,NA,70.3166666666667,43.9947483091775,5,20.8333333333333,0.28044094373003
"GM049","M",2,0.015625,1.3117580742958,"7A",FALSE,6,TRUE,NA,60.0916666666667,38.3908004684203,6,20.3076923076923,0.28044094373003
"GM049","M",2,0.015625,1.3117580742958,"7A",FALSE,6,TRUE,NA,71.6,58.0222715860039,7,16,0.28044094373003
"BM352","M",0,0.0625,1.12436406368211,"1B",FALSE,21,TRUE,0.894736842105263,70.3583333333333,29.0628928777615,1,25.6666666666667,0.13189959061074
"BM354","M",0,0.125,1.12436406368211,"1B",FALSE,21,TRUE,0.153846153846154,70.3583333333333,29.0628928777615,1,25.6666666666667,0.183703133936601
"BM354","M",0,0.125,1.12436406368211,"1B",FALSE,21,TRUE,0.153846153846154,70.9666666666667,27.7959883741696,2,25.25,0.183703133936601
"BM354","M",0,0.125,1.12436406368211,"1B",FALSE,21,TRUE,0.153846153846154,51.2,42.6297591318126,3,19.5384615384615,0.183703133936601
"BM360","M",0,0.0625,0.98381855572185,"1B",FALSE,21,TRUE,0.4,70.3583333333333,29.0628928777615,1,25.6666666666667,-0.0086459173495241
"BF361","F",3,0,1.17121256633554,"1B",FALSE,21,TRUE,0.705882352941177,70.3583333333333,29.0628928777615,1,25.6666666666667,0.126944549938301
"BM362","M",0,0.125,0.421636523880793,"1B",FALSE,21,TRUE,0.384615384615385,70.3583333333333,29.0628928777615,1,25.6666666666667,-0.51902440586472
"BF363","F",1,0.0625,0.890121550415007,"1B",FALSE,21,TRUE,0.4,70.3583333333333,29.0628928777615,1,25.6666666666667,-0.102342922656367
"BF365","F",0,0,0.702727539801322,"1B",FALSE,21,TRUE,0.8,70.3583333333333,29.0628928777615,1,25.6666666666667,-0.341540476595914
"VM082","M",0,0.0078125,1.18443162362867,"15",FALSE,8,FALSE,0.952380952380952,70.3833333333333,22.6749695131932,1,12.0769230769231,0.14663905014717
"VF083","F",0,0.0078125,1.05810326609037,"15",FALSE,8,FALSE,0.789473684210526,70.3833333333333,22.6749695131932,1,12.0769230769231,0.0203106926088632
"HM163","M",0,0.125,0.98381855572185,"1H",FALSE,13,TRUE,NA,68.75,19.7851872966529,1,14.4166666666667,0.043157625976337
"HM166","M",0,0.0625,0.890121550415007,"1H",FALSE,13,TRUE,0.785714285714286,68.75,19.7851872966529,1,14.4166666666667,-0.102342922656367
"HM166","M",0,0.0625,0.890121550415007,"1H",FALSE,13,TRUE,0.785714285714286,66.6833333333333,44.2442566038152,2,13.6666666666667,-0.102342922656367
"HM166","M",5,0.0625,0.890121550415007,"1H",FALSE,13,TRUE,0.785714285714286,53.7,34.3486932396667,3,13.9166666666667,-0.102342922656367
"HM166","M",3,0.0625,0.890121550415007,"1H",FALSE,13,TRUE,0.785714285714286,54.4416666666667,53.4265248786224,4,14.9166666666667,-0.102342922656367
"FM150","M",0,0.0625,1.17121256633554,"4B",FALSE,5,TRUE,0.75,67.9333333333333,20.6636410297426,1,13.9166666666667,0.178748093264162
"FF152","F",0,0.09375,0.843273047761586,"4B",FALSE,5,TRUE,0.933333333333333,67.9333333333333,20.6636410297426,1,13.9166666666667,-0.123289653646858
"FF152","F",0,0.09375,0.843273047761586,"4B",FALSE,5,TRUE,0.933333333333333,68.3083333333333,45.2917905130586,2,9.91666666666666,-0.123289653646858
"FF152","F",2,0.09375,0.843273047761586,"4B",FALSE,5,TRUE,0.933333333333333,53.9833333333333,34.6939301301941,3,11.3333333333333,-0.123289653646858
"VM087","M",0,0.015625,1.12436406368211,"15",FALSE,9,TRUE,0.923076923076923,71.6833333333333,19.4508627213823,1,11.9166666666667,0.0930469331163445
"BM410","M",0,0,1.11436297066945,"1B",FALSE,15,TRUE,0.647058823529412,68.7333333333333,18.7293805815808,1,25.9166666666666,0.0700949542722148
"BM410","M",2,0,1.11436297066945,"1B",FALSE,15,TRUE,0.647058823529412,54.2,49.7026247706387,2,19.5833333333333,0.0700949542722148
"BM410","M",3,0,1.11436297066945,"1B",FALSE,15,TRUE,0.647058823529412,50.55,35.8254734156374,3,17,0.0700949542722148
"BM410","M",4,0,1.11436297066945,"1B",FALSE,15,TRUE,0.647058823529412,75.8833333333333,46.3221885441,4,14.0833333333333,0.0700949542722148
"BM410","M",4,0,1.11436297066945,"1B",FALSE,15,TRUE,0.647058823529412,61.825,43.4555807693327,5,19.4166666666666,0.0700949542722148
"BF411","F",3,0.0625,0.788168216005905,"1B",FALSE,15,TRUE,NA,68.7333333333333,18.7293805815808,1,25.9166666666666,-0.20429625706547
"BF411","F",4,0.0625,0.788168216005905,"1B",FALSE,15,TRUE,NA,54.2,49.7026247706387,2,19.5833333333333,-0.20429625706547
"BM416","M",1,0.0390625,1.47082462765252,"1B",FALSE,15,TRUE,0.842105263157895,68.7333333333333,18.7293805815808,1,25.9166666666666,0.458933825833945
"BM416","M",1,0.0390625,1.47082462765252,"1B",FALSE,15,TRUE,0.842105263157895,54.2,49.7026247706387,2,19.5833333333333,0.458933825833945
"BF418","F",0,0.0625,1.17121256633554,"1B",TRUE,15,TRUE,0.444444444444444,68.7333333333333,18.7293805815808,1,25.9166666666666,0.178748093264162
"BM419","M",0,0,1.21806106898896,"1B",FALSE,15,TRUE,0.888888888888889,68.7333333333333,18.7293805815808,1,25.9166666666666,0.173793052591722
"BM419","M",0,0,1.21806106898896,"1B",FALSE,15,TRUE,0.888888888888889,54.2,49.7026247706387,2,19.5833333333333,0.173793052591722
"BM420","M",0,0.0625,1.0941466589274,"1B",FALSE,15,TRUE,NA,68.7333333333333,18.7293805815808,1,25.9166666666666,0.101682185856028
"BM420","M",1,0.0625,1.0941466589274,"1B",FALSE,15,TRUE,NA,54.2,49.7026247706387,2,19.5833333333333,0.101682185856028
"VM096","M",0,0.015625,0.589039523156146,"15",TRUE,3,TRUE,0.6,64.425,18.2264605350672,1,11.2307692307692,-0.442277607409624
"VM096","M",0,0.015625,0.589039523156146,"15",TRUE,3,TRUE,0.6,58.475,51.9371320137932,2,7.16666666666667,-0.442277607409624
"VM096","M",0,0.015625,0.589039523156146,"15",FALSE,3,TRUE,0.6,48.6166666666667,37.0782669334461,3,4.58333333333333,-0.442277607409624
"VM096","M",0,0.015625,0.589039523156146,"15",FALSE,3,TRUE,0.6,76.125,46.7507340729922,4,4.75,-0.442277607409624
"VM096","M",0,0.015625,0.589039523156146,"21",TRUE,3,TRUE,0.6,64.55,43.4187956786208,5,5.66666666666666,-0.442277607409624
"DF130","F",0,0.25,0.776674122195867,"11",FALSE,17,TRUE,0.176470588235294,64.75,18.0183492332375,1,21.5384615384616,-0.0603797208979237
"DF130","F",0,0.25,0.776674122195867,"11",FALSE,17,TRUE,0.176470588235294,58.1583333333333,51.5828452515216,2,20.4166666666667,-0.0603797208979237
"DF130","F",2,0.25,0.776674122195867,"11",FALSE,17,TRUE,0.176470588235294,53.5666666666667,40.9810673212385,3,22.4166666666666,-0.0603797208979237
"DF130","F",3,0.25,0.776674122195867,"11",FALSE,17,TRUE,0.176470588235294,71.1666666666667,40.5946107783093,4,20.8333333333334,-0.0603797208979237
"DM131","M",0,0.25,0.893000666789028,"11",FALSE,17,TRUE,0.583333333333333,64.75,18.0183492332375,1,21.5384615384616,0.0559468236952374
"DM131","M",0,0.25,0.893000666789028,"11",FALSE,17,TRUE,0.583333333333333,58.1583333333333,51.5828452515216,2,20.4166666666667,0.0559468236952374
"DM131","M",0,0.25,0.893000666789028,"11",FALSE,17,TRUE,0.583333333333333,53.5666666666667,40.9810673212385,3,22.4166666666666,0.0559468236952374
"DF136","F",0,0.125,0.998059568764208,"11",FALSE,17,TRUE,1,64.75,18.0183492332375,1,21.5384615384616,0.0573986390186951
"DF137","F",0,0.25,0.719296369444094,"11",FALSE,17,TRUE,0.866666666666667,64.75,18.0183492332375,1,21.5384615384616,-0.117757473649697
"DF137","F",0,0.25,0.719296369444094,"11",FALSE,17,TRUE,0.866666666666667,58.1583333333333,51.5828452515216,2,20.4166666666667,-0.117757473649697
"DF137","F",1,0.25,0.719296369444094,"11",FALSE,17,TRUE,0.866666666666667,53.5666666666667,40.9810673212385,3,22.4166666666666,-0.117757473649697
"DM138","M",0,0.125,1.08897759801969,"11",FALSE,17,TRUE,0.8,64.75,18.0183492332375,1,21.5384615384616,0.148316668274179
"DM138","M",0,0.125,1.08897759801969,"11",FALSE,17,TRUE,0.8,58.1583333333333,51.5828452515216,2,20.4166666666667,0.148316668274179
"DM138","M",0,0.125,1.08897759801969,"11",FALSE,17,TRUE,0.8,53.5666666666667,40.9810673212385,3,22.4166666666666,0.148316668274179
"DF139","F",0,0.0625,1.2467803737031,"11",FALSE,17,TRUE,0.416666666666667,64.75,18.0183492332375,1,21.5384615384616,0.254315900631722
"DF139","F",0,0.0625,1.2467803737031,"11",FALSE,17,TRUE,0.416666666666667,58.1583333333333,51.5828452515216,2,20.4166666666667,0.254315900631722
"DF139","F",1,0.0625,1.2467803737031,"11",FALSE,17,TRUE,0.416666666666667,53.5666666666667,40.9810673212385,3,22.4166666666666,0.254315900631722
"DF139","F",2,0.0625,1.2467803737031,"11",FALSE,17,TRUE,0.416666666666667,71.1666666666667,40.5946107783093,4,20.8333333333334,0.254315900631722
"DM143","M",0,0.0625,0.959061825925458,"11",FALSE,17,TRUE,0.1875,64.75,18.0183492332375,1,21.5384615384616,-0.033402647145916
"DM143","M",1,0.0625,0.959061825925458,"11",FALSE,17,TRUE,0.1875,58.1583333333333,51.5828452515216,2,20.4166666666667,-0.033402647145916
"DM143","M",0,0.0625,0.959061825925458,"11",FALSE,17,TRUE,0.1875,53.5666666666667,40.9810673212385,3,22.4166666666666,-0.033402647145916
"DM144","M",0,0.0625,0.929512670525174,"11",FALSE,17,TRUE,NA,64.75,18.0183492332375,1,21.5384615384616,-0.0629518025462004
"DM144","M",0,0.0625,0.929512670525174,"11",FALSE,17,TRUE,NA,58.1583333333333,51.5828452515216,2,20.4166666666667,-0.0629518025462004
"DM144","M",0,0.0625,0.929512670525174,"11",FALSE,17,TRUE,NA,53.5666666666667,40.9810673212385,3,22.4166666666666,-0.0629518025462004
"HF178","F",1,0,1.00701491722173,"1H",FALSE,10,TRUE,0.909090909090909,65.6583333333333,17.8051299213219,1,13.5,-0.0372530991755041
"HF178","F",3,0,1.00701491722173,"1H",FALSE,10,TRUE,0.909090909090909,57.475,50.8905443083487,2,13.5833333333333,-0.0372530991755041
"HF178","F",5,0,1.00701491722173,"1H",FALSE,10,TRUE,0.909090909090909,56.7916666666667,46.8434036946182,3,14.75,-0.0372530991755041
"HF178","F",2,0,1.00701491722173,"1H",FALSE,10,TRUE,0.909090909090909,68.3,41.2385080410839,4,13.3333333333333,-0.0372530991755041
"HF178","F",3,0,1.00701491722173,"1H",FALSE,10,TRUE,0.909090909090909,64.2916666666667,42.3417579901564,5,18.1666666666667,-0.0372530991755041
"HF178","F",8,0,1.00701491722173,"1H",FALSE,10,TRUE,0.909090909090909,73.3272727272727,57.8595038158657,6,17.6923076923077,-0.0372530991755041
"HM180","M",0,0.28125,0.767249460740367,"1H",FALSE,10,TRUE,1,65.6583333333333,17.8051299213219,1,13.5,-0.0439026106904936
"HM180","M",0,0.28125,0.767249460740367,"1H",FALSE,10,TRUE,1,57.475,50.8905443083487,2,13.5833333333333,-0.0439026106904936
"HM180","M",0,0.28125,0.767249460740367,"1H",FALSE,10,TRUE,1,56.7916666666667,46.8434036946182,3,14.75,-0.0439026106904936
"HM180","M",1,0.28125,0.767249460740367,"1H",FALSE,10,TRUE,1,68.3,41.2385080410839,4,13.3333333333333,-0.0439026106904936
"HM180","M",0,0.28125,0.767249460740367,"1H",FALSE,10,TRUE,1,64.2916666666667,42.3417579901564,5,18.1666666666667,-0.0439026106904936
"HM180","M",0,0.28125,0.767249460740367,"1H",FALSE,10,TRUE,1,73.3272727272727,57.8595038158657,6,17.6923076923077,-0.0439026106904936
"GM056","M",0,0.125,0.479530912962729,"7A",TRUE,1,TRUE,NA,66.5083333333333,18.3762424853066,1,10.5833333333333,-0.461130016782784
"GM056","M",0,0.125,0.479530912962729,"7A",TRUE,1,TRUE,NA,56.35,55.5228945407371,2,13.6666666666667,-0.461130016782784
"GM056","M",0,0.125,0.479530912962729,"7A",TRUE,1,TRUE,NA,57.8,48.5224034479295,3,18.4166666666666,-0.461130016782784
"BF426","F",1,0.03125,1.1016494846481,"1B",FALSE,12,TRUE,0.727272727272727,76.4833333333333,44.3974985645349,1,24.5,0.0832832399137905
"BF426","F",5,0.03125,1.1016494846481,"1B",FALSE,12,TRUE,0.727272727272727,52.3,41.1188742329094,2,19.6666666666666,0.0832832399137905
"HM181","M",0,0,1.03809352916354,"1H",TRUE,4,TRUE,0,64.1833333333333,39.0435149622323,1,13.6666666666667,-0.0061744872336976
"HM181","M",0,0,1.03809352916354,"1H",TRUE,4,TRUE,0,58.15,39.6295917901578,2,13.8333333333333,-0.0061744872336976
"HF182","F",0,0.08203125,0.936970053068429,"1H",FALSE,4,TRUE,0.142857142857143,64.1833333333333,39.0435149622323,1,13.6666666666667,-0.0393058127136138
"HF182","F",0,0.08203125,0.936970053068429,"1H",FALSE,4,TRUE,0.142857142857143,58.15,39.6295917901578,2,13.8333333333333,-0.0393058127136138
"HF182","F",2,0.08203125,0.936970053068429,"1H",FALSE,4,TRUE,0.142857142857143,50.65,49.4838724875452,3,14.9166666666667,-0.0393058127136138
"HF182","F",0,0.08203125,0.936970053068429,"1H",FALSE,4,TRUE,0.142857142857143,72,39.6393055622137,4,14.5833333333333,-0.0393058127136138
"HF182","F",3,0.08203125,0.936970053068429,"1H",FALSE,4,TRUE,0.142857142857143,69.65,38.3541274299011,5,18.6666666666666,-0.0393058127136138
"HF182","F",4,0.08203125,0.936970053068429,"1H",FALSE,4,TRUE,0.142857142857143,73.9,74.5165753373033,6,17.25,-0.0393058127136138
"HF183","F",0,0.08203125,1.18709582815596,"1H",TRUE,4,TRUE,0.333333333333333,64.1833333333333,39.0435149622323,1,13.6666666666667,0.210819962373917
"HF183","F",0,0.08203125,1.18709582815596,"1H",FALSE,4,TRUE,0.333333333333333,58.15,39.6295917901578,2,13.8333333333333,0.210819962373917
"HF184","F",0,0.08203125,1.12436406368211,"1H",FALSE,4,TRUE,0.5,64.1833333333333,39.0435149622323,1,13.6666666666667,0.148088197900072
"HF184","F",1,0.08203125,1.12436406368211,"1H",FALSE,4,TRUE,0.5,58.15,39.6295917901578,2,13.8333333333333,0.148088197900072
"BM436","M",0,0.0625,1.26490957164238,"1B",TRUE,10,TRUE,0.481481481481481,62.2916666666667,40.1233203179066,1,22.75,0.272445098571005
"BM436","M",0,0.0625,1.26490957164238,"1B",TRUE,10,TRUE,0.481481481481481,59.3,43.8386504437269,2,19,0.272445098571005
"BM436","M",4,0.0625,1.26490957164238,"1B",TRUE,10,TRUE,0.481481481481481,50.4666666666667,49.4590065946874,3,15,0.272445098571005
"BM436","M",8,0.0625,1.26490957164238,"1B",TRUE,10,TRUE,0.481481481481481,72.0583333333333,39.6507355963711,4,17,0.272445098571005
"BM436","M",2,0.0625,1.26490957164238,"1B",TRUE,10,TRUE,0.481481481481481,70.8166666666667,40.3201919487976,5,17.3333333333333,0.272445098571005
"BM436","M",7,0.0625,1.26490957164238,"1B",TRUE,10,TRUE,0.481481481481481,66.5666666666667,65.897091488674,6,15.9166666666667,0.272445098571005
"BM438","M",0,0,1.09690096641605,"1B",TRUE,10,TRUE,0.478260869565217,62.2916666666667,40.1233203179066,1,22.75,0.0526329500188162
"BM438","M",0,0,1.09690096641605,"1B",TRUE,10,TRUE,0.478260869565217,59.3,43.8386504437269,2,19,0.0526329500188162
"BM438","M",3,0,1.09690096641605,"1B",TRUE,10,TRUE,0.478260869565217,50.4666666666667,49.4590065946874,3,15,0.0526329500188162
"BM438","M",4,0,1.09690096641605,"1B",TRUE,10,TRUE,0.478260869565217,72.0583333333333,39.6507355963711,4,17,0.0526329500188162
"BM438","M",3,0,1.09690096641605,"1B",TRUE,10,TRUE,0.478260869565217,70.8166666666667,40.3201919487976,5,17.3333333333333,0.0526329500188162
"BM438","M",2,0,1.09690096641605,"1B",TRUE,10,TRUE,0.478260869565217,66.5666666666667,65.897091488674,6,15.9166666666667,0.0526329500188162
"BF439","F",0,0.03125,0.968986694202664,"1B",FALSE,10,TRUE,0.347826086956522,62.2916666666667,40.1233203179066,1,22.75,-0.0493795505316407
"BF439","F",2,0.03125,0.968986694202664,"1B",FALSE,10,TRUE,0.347826086956522,59.3,43.8386504437269,2,19,-0.0493795505316407
"FM142","M",0,0.125,0.785083271572164,"4B",TRUE,4,TRUE,1,56.525,36.1976424395542,1,14.75,-0.15557765817335
"FM142","M",0,0.125,0.785083271572164,"4B",TRUE,4,TRUE,1,69.7083333333333,19.2398005250165,2,13.9166666666667,-0.15557765817335
"GM061","M",0,0.125,0.90613558095239,"7A",TRUE,3,TRUE,NA,67,44.394369012297,1,12.75,-0.0345253487931228
"GM061","M",0,0.125,0.90613558095239,"7A",TRUE,3,TRUE,NA,53.6916666666667,34.3389113591758,2,15,-0.0345253487931228
"GM061","M",0,0.125,0.90613558095239,"7A",TRUE,3,TRUE,NA,54.4,53.3677635077411,3,20.4166666666667,-0.0345253487931228
"GM061","M",2,0.125,0.90613558095239,"7A",TRUE,3,TRUE,NA,69.7083333333333,36.766745308853,4,20.75,-0.0345253487931228
"GM061","M",0,0.125,0.90613558095239,"7A",TRUE,3,TRUE,NA,82.5666666666667,61.7582137832448,5,19.25,-0.0345253487931228
"GM061","M",0,0.125,0.90613558095239,"7A",TRUE,3,TRUE,NA,29.88,34.913421488018,6,14.4166666666666,-0.0345253487931228
"BM445","M",0,0,0.98381855572185,"1B",TRUE,12,TRUE,0.8,64.1666666666667,44.058562955423,1,19.75,-0.0604494606753852
"BF454","F",1,0,1.05810326609037,"1B",FALSE,12,TRUE,0,64.1666666666667,44.058562955423,1,19.75,0.0138352496931306
"VM107","M",0,0.02734375,1.14503966727178,"15",TRUE,5,TRUE,1,59.6416666666667,46.6387365011558,1,7.83333333333333,0.123435701079608
"VM107","M",0,0.02734375,1.14503966727178,"15",FALSE,5,TRUE,1,52.275,34.0838571494163,2,5.08333333333333,0.123435701079608
"VM107","M",0,0.02734375,1.14503966727178,"15",FALSE,5,TRUE,1,68.9916666666667,50.3998820044314,3,4.53846153846153,0.123435701079608
"VM109","M",0,0.015625,1.10619886909447,"15",TRUE,5,TRUE,1,59.6416666666667,46.6387365011558,1,7.83333333333333,0.0748817385287034
"VM109","M",0,0.015625,1.10619886909447,"15",TRUE,5,TRUE,1,52.275,34.0838571494163,2,5.08333333333333,0.0748817385287034
"GM066","M",0,0,0.609030534494479,"7A",FALSE,8,TRUE,NA,56.6583333333333,56.3804359738913,1,13.6666666666667,-0.435237481902757
"GM066","M",0,0,0.609030534494479,"7A",FALSE,8,TRUE,NA,57.75,48.4339381388336,2,18.4166666666666,-0.435237481902757
"DM165","M",0,0,1.10619886909447,"11",TRUE,4,TRUE,0,57.475,50.8905443083487,1,20.4166666666667,0.0619308526972381
"DM165","M",1,0,1.10619886909447,"11",TRUE,4,TRUE,0,56.7916666666667,46.8434036946182,2,22.4166666666666,0.0619308526972381
"DM165","M",4,0,1.10619886909447,"11",FALSE,4,TRUE,0,68.3,41.2385080410839,3,20.8333333333334,0.0619308526972381
"DM165","M",0,0,1.10619886909447,"11",FALSE,4,TRUE,0,64.2916666666667,42.3417579901564,4,24.6666666666667,0.0619308526972381
"DM165","M",1,0,1.10619886909447,"11",FALSE,4,TRUE,0,73.3272727272727,57.8595038158657,5,22.8461538461539,0.0619308526972381
